timestamp,temperature,vibration,pressure,humidity,runtime_hours,failure,failure_next_24h
2025-05-19 01:00:00,82.99,0.2132,43.744,23.803,822.286,0.0,0.0
2025-05-19 02:00:00,84.331,0.0791,43.153,22.458,823.286,0.0,0.0
2025-05-19 03:00:00,80.635,0.2038,42.686,20.866,824.286,0.0,0.0
2025-05-19 04:00:00,81.888,0.173,43.156,20.856,825.287,0.0,0.0
2025-05-19 05:00:00,82.252,0.1569,43.922,21.63,826.287,0.0,0.0
2025-05-19 06:00:00,81.449,0.2369,43.335,21.499,827.287,0.0,0.0
2025-05-19 07:00:00,83.644,0.1909,43.711,20.964,828.288,0.0,0.0
2025-05-19 08:00:00,82.662,0.1327,43.805,20.225,829.288,0.0,0.0
2025-05-19 09:00:00,80.192,0.1519,43.795,21.601,830.288,0.0,0.0
2025-05-19 10:00:00,82.388,0.1391,43.672,22.29,831.289,0.0,0.0
2025-05-19 11:00:00,81.733,0.1833,44.43,21.781,832.289,0.0,0.0
2025-05-19 12:00:00,80.534,0.1719,43.582,23.528,833.289,0.0,0.0
2025-05-19 13:00:00,80.613,0.1436,43.427,21.306,834.29,0.0,0.0
2025-05-19 14:00:00,81.556,0.1336,44.422,21.121,835.29,0.0,0.0
2025-05-19 15:00:00,81.71,0.2602,43.229,20.47,836.29,0.0,0.0
2025-05-19 16:00:00,80.327,0.2638,43.857,19.285,837.291,0.0,0.0
2025-05-19 17:00:00,82.548,0.2072,44.331,19.422,838.291,0.0,0.0
2025-05-19 18:00:00,82.63,0.2645,43.96,21.156,839.291,0.0,0.0
2025-05-19 19:00:00,83.687,0.2497,43.274,21.639,840.292,0.0,0.0
2025-05-19 20:00:00,85.41,0.2618,43.538,22.621,841.292,0.0,0.0
2025-05-19 21:00:00,81.165,0.2924,44.487,21.775,842.292,0.0,0.0
2025-05-19 22:00:00,85.229,0.2168,44.212,22.285,843.293,0.0,0.0
2025-05-19 23:00:00,82.138,0.2287,43.454,22.381,844.293,0.0,0.0
2025-05-20 00:00:00,83.471,0.1561,42.851,20.608,845.294,0.0,0.0
2025-05-20 01:00:00,81.331,0.1546,43.523,20.561,846.294,0.0,0.0
2025-05-20 02:00:00,81.808,0.2381,43.995,20.476,847.294,0.0,0.0
2025-05-20 03:00:00,82.197,0.2277,43.625,19.571,848.295,0.0,0.0
2025-05-20 04:00:00,81.286,0.2335,43.058,22.804,849.295,0.0,0.0
2025-05-20 05:00:00,82.718,0.2213,43.323,22.413,850.295,0.0,0.0
2025-05-20 06:00:00,80.725,0.2551,44.038,21.818,851.296,0.0,0.0
2025-05-20 07:00:00,80.308,0.1914,43.42,21.487,852.296,0.0,0.0
2025-05-20 08:00:00,80.799,0.2269,44.254,20.915,853.296,0.0,0.0
2025-05-20 09:00:00,80.359,0.2488,44.045,21.155,854.297,0.0,0.0
2025-05-20 10:00:00,81.282,0.2397,43.033,22.901,855.297,0.0,0.0
2025-05-20 11:00:00,82.359,0.2324,42.36,21.446,856.297,0.0,0.0
2025-05-20 12:00:00,78.688,0.2176,43.341,22.296,857.298,0.0,0.0
2025-05-20 13:00:00,82.169,0.2753,43.63,20.409,858.298,0.0,0.0
2025-05-20 14:00:00,84.06,0.2241,43.276,22.717,859.298,0.0,0.0
2025-05-20 15:00:00,81.531,0.2613,43.689,20.781,860.299,0.0,0.0
2025-05-20 16:00:00,80.802,0.2516,42.992,21.174,861.299,0.0,0.0
2025-05-20 17:00:00,81.087,0.2339,43.311,19.409,862.299,0.0,0.0
2025-05-20 18:00:00,80.588,0.2034,44.13,21.39,863.3,0.0,0.0
2025-05-20 19:00:00,82.572,0.2881,43.757,19.864,864.3,0.0,0.0
2025-05-20 20:00:00,83.125,0.2068,44.286,19.813,865.3,0.0,0.0
2025-05-20 21:00:00,83.351,0.2746,43.949,19.985,866.301,0.0,0.0
2025-05-20 22:00:00,82.032,0.3184,44.271,20.865,867.301,0.0,0.0
2025-05-20 23:00:00,82.137,0.2498,43.415,21.548,868.301,0.0,0.0
2025-05-21 00:00:00,82.014,0.2891,43.503,21.088,869.302,0.0,0.0
2025-05-21 01:00:00,80.814,0.2958,43.378,21.075,870.302,0.0,0.0
2025-05-21 02:00:00,82.142,0.3742,42.424,23.047,871.303,0.0,0.0
2025-05-21 03:00:00,80.648,0.3382,43.99,19.588,872.303,0.0,0.0
2025-05-21 04:00:00,83.539,0.2851,43.251,21.761,873.303,0.0,0.0
2025-05-21 05:00:00,84.308,0.256,42.807,21.064,874.304,0.0,0.0
2025-05-21 06:00:00,82.346,0.2438,43.702,20.604,875.304,0.0,0.0
2025-05-21 07:00:00,80.771,0.2318,43.076,21.122,876.304,0.0,0.0
2025-05-21 08:00:00,81.537,0.2685,43.921,20.834,877.305,0.0,0.0
2025-05-21 09:00:00,81.039,0.3761,42.358,19.895,878.305,0.0,0.0
2025-05-21 10:00:00,80.465,0.2864,43.377,21.065,879.305,0.0,0.0
2025-05-21 11:00:00,79.866,0.296,42.51,19.681,880.306,0.0,0.0
2025-05-21 12:00:00,81.031,0.2341,44.225,22.954,881.306,0.0,0.0
2025-05-21 13:00:00,82.227,0.3384,43.395,20.602,882.306,0.0,0.0
2025-05-21 14:00:00,81.084,0.3352,42.668,19.449,883.307,0.0,0.0
2025-05-21 15:00:00,80.366,0.293,42.788,19.886,884.307,0.0,0.0
2025-05-21 16:00:00,80.973,0.3363,43.931,21.591,885.307,0.0,0.0
2025-05-21 17:00:00,83.127,0.2782,43.982,21.876,886.308,0.0,0.0
2025-05-21 18:00:00,82.65,0.2646,43.056,20.216,887.308,0.0,0.0
2025-05-21 19:00:00,80.257,0.3884,42.828,19.173,888.308,0.0,0.0
2025-05-21 20:00:00,80.515,0.3782,42.75,20.188,889.309,0.0,0.0
2025-05-21 21:00:00,82.6,0.3343,43.346,22.007,890.309,0.0,0.0
2025-05-21 22:00:00,81.248,0.2382,42.939,22.531,891.309,0.0,0.0
2025-05-21 23:00:00,81.157,0.3915,43.478,21.839,892.31,0.0,0.0
2025-05-22 00:00:00,80.066,0.2612,43.652,21.951,893.31,0.0,0.0
2025-05-22 01:00:00,81.413,0.3504,42.959,21.807,894.311,0.0,0.0
2025-05-22 02:00:00,79.295,0.3866,43.769,21.96,895.311,0.0,0.0
2025-05-22 03:00:00,82.579,0.3654,43.097,21.292,896.311,0.0,0.0
2025-05-22 04:00:00,80.044,0.4545,43.013,21.657,897.312,0.0,0.0
2025-05-22 05:00:00,81.364,0.2435,43.123,20.761,898.312,0.0,0.0
2025-05-22 06:00:00,80.503,0.3379,43.834,20.469,899.312,0.0,0.0
2025-05-22 07:00:00,80.515,0.4257,43.234,20.327,900.313,0.0,0.0
2025-05-22 08:00:00,80.627,0.316,43.175,20.976,901.313,0.0,0.0
2025-05-22 09:00:00,82.465,0.452,43.46,20.939,902.313,0.0,0.0
2025-05-22 10:00:00,80.287,0.3885,43.621,20.216,903.314,0.0,0.0
2025-05-22 11:00:00,80.788,0.3575,42.977,20.46,904.314,0.0,0.0
2025-05-22 12:00:00,79.786,0.4094,43.279,20.471,905.314,0.0,0.0
2025-05-22 13:00:00,81.95,0.3788,42.239,19.172,906.315,0.0,0.0
2025-05-22 14:00:00,79.782,0.4428,43.2,21.73,907.315,0.0,0.0
2025-05-22 15:00:00,80.284,0.3157,43.887,23.121,908.315,0.0,0.0
2025-05-22 16:00:00,81.454,0.4126,43.211,22.852,909.316,0.0,0.0
2025-05-22 17:00:00,83.167,0.3884,43.066,21.641,910.316,0.0,0.0
2025-05-22 18:00:00,80.142,0.2825,43.241,21.088,911.316,0.0,0.0
2025-05-22 19:00:00,78.578,0.3377,42.66,21.043,912.317,0.0,0.0
2025-05-22 20:00:00,79.049,0.3456,44.187,22.563,913.317,0.0,0.0
2025-05-22 21:00:00,80.127,0.4384,42.574,20.375,914.317,0.0,0.0
2025-05-22 22:00:00,79.576,0.3767,42.583,21.172,915.318,0.0,0.0
2025-05-22 23:00:00,80.915,0.4809,43.788,21.619,916.318,0.0,0.0
2025-05-23 00:00:00,80.564,0.3351,43.875,20.437,917.319,0.0,0.0
2025-05-23 01:00:00,78.683,0.4541,43.061,22.859,918.319,0.0,0.0
2025-05-23 02:00:00,80.347,0.4215,42.751,21.231,919.319,0.0,0.0
2025-05-23 03:00:00,81.617,0.3782,42.443,21.327,920.32,0.0,0.0
2025-05-23 04:00:00,80.914,0.4929,42.949,21.324,921.32,0.0,0.0
2025-05-23 05:00:00,81.893,0.3875,43.613,21.088,922.32,0.0,0.0
2025-05-23 06:00:00,81.231,0.4629,43.141,21.014,923.321,0.0,0.0
2025-05-23 07:00:00,81.411,0.299,43.016,22.434,924.321,0.0,0.0
2025-05-23 08:00:00,80.364,0.4706,42.889,20.564,925.321,0.0,0.0
2025-05-23 09:00:00,80.394,0.429,42.218,19.228,926.322,0.0,0.0
2025-05-23 10:00:00,78.047,0.399,42.87,20.497,927.322,0.0,0.0
2025-05-23 11:00:00,81.995,0.4579,42.907,20.478,928.322,0.0,0.0
2025-05-23 12:00:00,80.289,0.4938,41.85,20.35,929.323,0.0,0.0
2025-05-23 13:00:00,80.615,0.4191,43.4,20.753,930.323,0.0,0.0
2025-05-23 14:00:00,81.134,0.4912,43.61,20.902,931.323,0.0,0.0
2025-05-23 15:00:00,82.693,0.4358,42.502,20.475,932.324,0.0,0.0
2025-05-23 16:00:00,80.635,0.5308,42.624,21.283,933.324,0.0,0.0
2025-05-23 17:00:00,79.832,0.5238,42.973,20.735,934.324,0.0,0.0
2025-05-23 18:00:00,81.719,0.4452,43.067,21.073,935.325,0.0,0.0
2025-05-23 19:00:00,81.864,0.5176,42.492,20.632,936.325,0.0,0.0
2025-05-23 20:00:00,81.286,0.4867,42.714,20.016,937.325,0.0,0.0
2025-05-23 21:00:00,82.148,0.393,43.354,19.684,938.326,0.0,0.0
2025-05-23 22:00:00,80.028,0.4795,44.196,21.224,939.326,0.0,0.0
2025-05-23 23:00:00,79.871,0.5379,42.41,21.147,940.327,0.0,0.0
2025-05-24 00:00:00,80.103,0.5372,42.631,21.354,941.327,0.0,0.0
2025-05-24 01:00:00,81.795,0.5427,43.037,18.657,942.327,0.0,0.0
2025-05-24 02:00:00,78.892,0.5497,43.455,19.674,943.328,0.0,0.0
2025-05-24 03:00:00,81.588,0.5486,42.55,19.535,944.328,0.0,0.0
2025-05-24 04:00:00,83.069,0.496,42.392,20.71,945.328,0.0,0.0
2025-05-24 05:00:00,82.315,0.407,42.579,21.02,946.329,0.0,0.0
2025-05-24 06:00:00,80.04,0.532,42.907,21.814,947.329,0.0,0.0
2025-05-24 07:00:00,79.621,0.5012,42.643,20.752,948.329,0.0,0.0
2025-05-24 08:00:00,80.53,0.5487,43.59,20.2,949.33,0.0,0.0
2025-05-24 09:00:00,81.967,0.5109,43.087,21.429,950.33,0.0,0.0
2025-05-24 10:00:00,81.303,0.5218,43.599,20.588,951.33,0.0,0.0
2025-05-24 11:00:00,80.447,0.5208,42.41,23.414,952.331,0.0,0.0
2025-05-24 12:00:00,82.075,0.5325,42.693,21.404,953.331,0.0,0.0
2025-05-24 13:00:00,79.737,0.5059,43.329,19.826,954.331,0.0,0.0
2025-05-24 14:00:00,80.059,0.5514,42.808,20.579,955.332,0.0,0.0
2025-05-24 15:00:00,79.94,0.5248,43.472,22.191,956.332,0.0,0.0
2025-05-24 16:00:00,79.364,0.5443,42.661,19.869,957.332,0.0,0.0
2025-05-24 17:00:00,80.381,0.5376,42.892,21.223,958.333,0.0,0.0
2025-05-24 18:00:00,79.582,0.5655,43.42,22.997,959.333,0.0,0.0
2025-05-24 19:00:00,79.587,0.4829,42.995,20.372,960.333,0.0,0.0
2025-05-24 20:00:00,81.205,0.6149,43.323,21.228,961.334,0.0,0.0
2025-05-24 21:00:00,80.915,0.5546,43.128,19.555,962.334,0.0,0.0
2025-05-24 22:00:00,79.903,0.5501,42.894,20.661,963.334,0.0,0.0
2025-05-24 23:00:00,79.936,0.6166,43.014,20.35,964.335,0.0,0.0
2025-05-25 00:00:00,78.879,0.633,43.314,19.264,965.335,0.0,0.0
2025-05-25 01:00:00,79.162,0.5826,42.328,20.577,966.336,0.0,0.0
2025-05-25 02:00:00,79.459,0.5089,42.776,21.901,967.336,0.0,0.0
2025-05-25 03:00:00,77.026,0.5773,43.09,20.7,968.336,0.0,0.0
2025-05-25 04:00:00,80.556,0.5358,43.307,21.043,969.337,0.0,0.0
2025-05-25 05:00:00,81.549,0.6414,43.514,19.988,970.337,0.0,0.0
2025-05-25 06:00:00,80.905,0.5473,42.354,20.241,971.337,0.0,0.0
2025-05-25 07:00:00,80.703,0.456,43.465,19.782,972.338,0.0,0.0
2025-05-25 08:00:00,80.666,0.5781,42.895,19.836,973.338,0.0,0.0
2025-05-25 09:00:00,80.915,0.5594,42.619,19.479,974.338,0.0,0.0
2025-05-25 10:00:00,79.363,0.6026,43.321,20.933,975.339,0.0,0.0
2025-05-25 11:00:00,80.874,0.6418,42.811,18.761,976.339,0.0,0.0
2025-05-25 12:00:00,77.914,0.5858,43.524,19.876,977.339,0.0,0.0
2025-05-25 13:00:00,80.056,0.5878,42.986,20.835,978.34,0.0,0.0
2025-05-25 14:00:00,78.973,0.6713,42.555,20.578,979.34,0.0,0.0
2025-05-25 15:00:00,79.364,0.5814,43.777,20.313,980.34,0.0,0.0
2025-05-25 16:00:00,80.252,0.659,42.686,21.421,981.341,0.0,0.0
2025-05-25 17:00:00,79.738,0.6725,43.576,19.765,982.341,0.0,0.0
2025-05-25 18:00:00,77.338,0.553,43.222,20.062,983.341,0.0,0.0
2025-05-25 19:00:00,82.092,0.5815,43.499,20.473,984.342,0.0,0.0
2025-05-25 20:00:00,80.133,0.6016,42.866,20.647,985.342,0.0,0.0
2025-05-25 21:00:00,79.325,0.6639,43.333,19.722,986.342,0.0,0.0
2025-05-25 22:00:00,80.132,0.6411,42.76,19.625,987.343,0.0,0.0
2025-05-25 23:00:00,79.767,0.6562,43.116,19.975,988.343,0.0,0.0
2025-05-26 00:00:00,79.459,0.5941,42.587,21.565,989.344,0.0,0.0
2025-05-26 01:00:00,80.353,0.6355,42.835,19.298,990.344,0.0,0.0
2025-05-26 02:00:00,78.866,0.6564,42.665,20.925,991.344,0.0,0.0
2025-05-26 03:00:00,77.873,0.6412,42.874,19.737,992.345,0.0,0.0
2025-05-26 04:00:00,79.225,0.6378,42.819,20.182,993.345,0.0,0.0
2025-05-26 05:00:00,78.585,0.6308,43.528,21.058,994.345,0.0,0.0
2025-05-26 06:00:00,77.958,0.6854,42.665,20.477,995.346,0.0,0.0
2025-05-26 07:00:00,80.153,0.6385,43.574,23.016,996.346,0.0,0.0
2025-05-26 08:00:00,79.754,0.6536,42.79,21.485,997.346,0.0,0.0
2025-05-26 09:00:00,80.456,0.6683,43.079,20.562,998.347,0.0,0.0
2025-05-26 10:00:00,80.481,0.6265,42.883,20.781,999.347,0.0,0.0
2025-05-26 11:00:00,80.336,0.6137,43.516,21.075,1000.347,0.0,0.0
2025-05-26 12:00:00,80.369,0.718,43.206,21.209,1001.348,0.0,0.0
2025-05-26 13:00:00,80.116,0.5812,42.701,18.75,1002.348,0.0,0.0
2025-05-26 14:00:00,81.982,0.737,43.371,19.395,1003.348,0.0,0.0
2025-05-26 15:00:00,78.497,0.7809,43.846,18.962,1004.349,0.0,0.0
2025-05-26 16:00:00,79.524,0.7217,42.149,20.242,1005.349,0.0,0.0
2025-05-26 17:00:00,79.826,0.7582,43.158,20.196,1006.349,0.0,0.0
2025-05-26 18:00:00,79.131,0.7478,42.989,21.731,1007.35,0.0,0.0
2025-05-26 19:00:00,79.631,0.7384,43.078,20.373,1008.35,0.0,0.0
2025-05-26 20:00:00,79.678,0.762,43.018,21.411,1009.35,0.0,0.0
2025-05-26 21:00:00,78.977,0.6556,42.27,21.072,1010.351,0.0,0.0
2025-05-26 22:00:00,80.617,0.7236,42.576,19.139,1011.351,0.0,0.0
2025-05-26 23:00:00,78.698,0.6732,43.296,20.19,1012.352,0.0,0.0
2025-05-27 00:00:00,79.654,0.6892,42.308,21.842,1013.352,0.0,0.0
2025-05-27 01:00:00,79.81,0.7631,42.72,19.322,1014.352,0.0,0.0
2025-05-27 02:00:00,79.138,0.7681,43.56,20.746,1015.353,0.0,0.0
2025-05-27 03:00:00,78.871,0.7093,42.653,18.824,1016.353,0.0,0.0
2025-05-27 04:00:00,77.085,0.7674,42.308,19.691,1017.353,0.0,0.0
2025-05-27 05:00:00,76.69,0.7004,43.415,20.794,1018.354,0.0,0.0
2025-05-27 06:00:00,78.85,0.7746,43.374,21.969,1019.354,0.0,0.0
2025-05-27 07:00:00,78.15,0.7287,42.53,20.379,1020.354,0.0,0.0
2025-05-27 08:00:00,77.978,0.6806,43.422,18.741,1021.355,0.0,0.0
2025-05-27 09:00:00,79.103,0.8741,43.109,21.009,1022.355,0.0,0.0
2025-05-27 10:00:00,80.246,0.7079,43.185,18.804,1023.355,0.0,0.0
2025-05-27 11:00:00,78.875,0.7705,42.469,19.605,1024.356,0.0,0.0
2025-05-27 12:00:00,77.09,0.6869,41.872,20.158,1025.356,0.0,0.0
2025-05-27 13:00:00,78.29,0.7349,42.584,20.134,1026.356,0.0,0.0
2025-05-27 14:00:00,81.275,0.7574,43.461,19.567,1027.357,0.0,0.0
2025-05-27 15:00:00,77.868,0.8014,43.086,21.286,1028.357,0.0,0.0
2025-05-27 16:00:00,79.024,0.8413,43.071,21.826,1029.357,0.0,0.0
2025-05-27 17:00:00,78.12,0.8069,43.072,21.14,1030.358,0.0,0.0
2025-05-27 18:00:00,78.972,0.7907,43.545,21.15,1031.358,0.0,0.0
2025-05-27 19:00:00,81.477,0.7999,42.902,19.605,1032.358,0.0,0.0
2025-05-27 20:00:00,79.794,0.7483,42.518,19.61,1033.359,0.0,0.0
2025-05-27 21:00:00,78.451,0.7649,42.322,21.585,1034.359,0.0,0.0
2025-05-27 22:00:00,78.92,0.757,42.35,19.374,1035.359,0.0,0.0
2025-05-27 23:00:00,80.619,0.7654,43.348,21.196,1036.36,0.0,0.0
2025-05-28 00:00:00,78.43,0.7394,43.208,20.506,1037.36,0.0,0.0
2025-05-28 01:00:00,79.254,0.7486,42.834,19.472,1038.361,0.0,0.0
2025-05-28 02:00:00,80.134,0.8474,42.924,20.813,1039.361,0.0,0.0
2025-05-28 03:00:00,79.414,0.8256,41.87,20.994,1040.361,0.0,0.0
2025-05-28 04:00:00,78.323,0.7879,42.434,19.512,1041.362,0.0,0.0
2025-05-28 05:00:00,79.351,0.6725,41.54,20.83,1042.362,0.0,0.0
2025-05-28 06:00:00,78.8,0.7953,42.384,20.913,1043.362,0.0,0.0
2025-05-28 07:00:00,79.124,0.7909,42.58,20.23,1044.363,0.0,0.0
2025-05-28 08:00:00,79.623,0.8002,44.578,22.704,1045.363,0.0,0.0
2025-05-28 09:00:00,78.738,0.7928,42.574,18.944,1046.363,0.0,0.0
2025-05-28 10:00:00,78.037,0.831,41.795,18.965,1047.364,0.0,0.0
2025-05-28 11:00:00,79.717,0.7814,42.74,20.214,1048.364,0.0,0.0
2025-05-28 12:00:00,79.294,0.8656,42.616,19.106,1049.364,0.0,0.0
2025-05-28 13:00:00,79.403,0.8667,42.944,20.918,1050.365,0.0,0.0
2025-05-28 14:00:00,78.715,0.8986,43.017,19.138,1051.365,0.0,0.0
2025-05-28 15:00:00,80.506,0.8627,42.27,19.556,1052.365,0.0,0.0
2025-05-28 16:00:00,80.019,0.8657,42.903,18.782,1053.366,0.0,0.0
2025-05-28 17:00:00,78.394,0.8374,42.082,21.938,1054.366,0.0,0.0
2025-05-28 18:00:00,78.27,0.8761,42.9,21.334,1055.366,0.0,0.0
2025-05-28 19:00:00,79.73,0.829,42.404,21.772,1056.367,0.0,0.0
2025-05-28 20:00:00,78.206,0.8157,42.944,19.191,1057.367,0.0,0.0
2025-05-28 21:00:00,79.604,0.8205,42.583,18.487,1058.367,0.0,0.0
2025-05-28 22:00:00,77.831,0.8476,41.534,21.431,1059.368,0.0,0.0
2025-05-28 23:00:00,78.338,0.8839,43.126,18.01,1060.368,0.0,0.0
2025-05-29 00:00:00,78.346,0.8991,42.772,20.367,1061.369,0.0,0.0
2025-05-29 01:00:00,77.233,0.8778,42.614,19.8,1062.369,0.0,0.0
2025-05-29 02:00:00,78.554,0.8703,42.182,19.78,1063.369,0.0,0.0
2025-05-29 03:00:00,79.806,0.9316,42.846,18.934,1064.37,0.0,0.0
2025-05-29 04:00:00,81.876,0.867,42.07,20.69,1065.37,0.0,0.0
2025-05-29 05:00:00,78.015,0.8539,42.904,20.562,1066.37,0.0,0.0
2025-05-29 06:00:00,78.459,0.9754,43.077,19.607,1067.371,0.0,0.0
2025-05-29 07:00:00,79.502,0.9071,42.696,19.805,1068.371,0.0,0.0
2025-05-29 08:00:00,77.666,0.9511,42.152,17.639,1069.371,0.0,0.0
2025-05-29 09:00:00,80.488,0.857,43.381,17.682,1070.372,0.0,0.0
2025-05-29 10:00:00,77.692,0.8086,43.264,19.915,1071.372,0.0,0.0
2025-05-29 11:00:00,78.651,0.9725,42.764,20.835,1072.372,0.0,0.0
2025-05-29 12:00:00,80.619,0.9184,42.119,20.504,1073.373,0.0,0.0
2025-05-29 13:00:00,77.348,0.9293,41.681,18.405,1074.373,0.0,0.0
2025-05-29 14:00:00,78.305,0.8433,42.277,21.46,1075.373,0.0,0.0
2025-05-29 15:00:00,78.417,0.9838,42.932,20.479,1076.374,0.0,0.0
2025-05-29 16:00:00,78.551,0.9021,42.169,20.337,1077.374,0.0,0.0
2025-05-29 17:00:00,77.889,0.8347,43.162,20.572,1078.374,0.0,0.0
2025-05-29 18:00:00,77.384,0.8982,42.855,22.492,1079.375,0.0,0.0
2025-05-29 19:00:00,75.794,0.8957,43.627,19.494,1080.375,0.0,0.0
2025-05-29 20:00:00,77.902,0.9941,42.369,20.234,1081.375,0.0,0.0
2025-05-29 21:00:00,78.186,0.9356,42.245,18.656,1082.376,0.0,0.0
2025-05-29 22:00:00,78.378,0.8881,41.878,19.272,1083.376,0.0,0.0
2025-05-29 23:00:00,78.983,0.9011,42.224,19.432,1084.377,0.0,0.0
2025-05-30 00:00:00,78.525,0.8457,42.278,19.134,1085.377,0.0,0.0
2025-05-30 01:00:00,76.769,0.967,41.524,20.678,1086.377,0.0,0.0
2025-05-30 02:00:00,75.742,0.9023,43.186,18.708,1087.378,0.0,0.0
2025-05-30 03:00:00,77.754,0.8932,42.181,21.363,1088.378,0.0,0.0
2025-05-30 04:00:00,77.845,0.9709,42.16,20.503,1089.378,0.0,0.0
2025-05-30 05:00:00,78.675,0.9915,43.137,21.118,1090.379,0.0,0.0
2025-05-30 06:00:00,79.565,0.9145,41.784,20.66,1091.379,0.0,0.0
2025-05-30 07:00:00,77.777,0.9056,43.078,20.414,1092.379,0.0,0.0
2025-05-30 08:00:00,77.526,0.9784,42.726,19.161,1093.38,0.0,0.0
2025-05-30 09:00:00,77.594,0.9647,42.95,20.72,1094.38,0.0,0.0
2025-05-30 10:00:00,79.284,0.9153,42.855,20.116,1095.38,0.0,0.0
2025-05-30 11:00:00,77.715,0.9159,42.47,20.146,1096.381,0.0,0.0
2025-05-30 12:00:00,77.667,0.9671,41.808,18.696,1097.381,0.0,0.0
2025-05-30 13:00:00,77.079,0.9656,42.295,21.285,1098.381,0.0,0.0
2025-05-30 14:00:00,75.566,0.92,43.141,20.812,1099.382,0.0,0.0
2025-05-30 15:00:00,77.895,0.9491,42.921,20.078,1100.382,0.0,0.0
2025-05-30 16:00:00,79.386,0.9893,42.815,19.462,1101.382,0.0,0.0
2025-05-30 17:00:00,78.003,0.9703,42.498,20.16,1102.383,0.0,0.0
2025-05-30 18:00:00,77.089,0.8904,42.802,20.628,1103.383,0.0,0.0
2025-05-30 19:00:00,77.902,0.9913,41.683,20.157,1104.383,0.0,0.0
2025-05-30 20:00:00,77.359,1.0211,42.561,19.395,1105.384,0.0,0.0
2025-05-30 21:00:00,75.394,0.9859,42.293,19.19,1106.384,0.0,0.0
2025-05-30 22:00:00,75.821,0.9365,42.998,20.172,1107.385,0.0,0.0
2025-05-30 23:00:00,77.666,0.9469,42.643,19.818,1108.385,0.0,0.0
2025-05-31 00:00:00,79.181,1.0028,42.142,18.998,1109.385,0.0,0.0
2025-05-31 01:00:00,78.882,0.9465,42.792,20.298,1110.386,0.0,0.0
2025-05-31 02:00:00,78.244,1.0271,42.329,20.004,1111.386,0.0,0.0
2025-05-31 03:00:00,76.439,0.9718,42.18,21.09,1112.386,0.0,0.0
2025-05-31 04:00:00,76.384,0.9811,42.376,18.418,1113.387,0.0,0.0
2025-05-31 05:00:00,79.037,0.9795,42.068,20.421,1114.387,0.0,0.0
2025-05-31 06:00:00,77.165,1.0664,41.932,20.324,1115.387,0.0,0.0
2025-05-31 07:00:00,77.218,0.8647,42.262,19.593,1116.388,0.0,0.0
2025-05-31 08:00:00,78.253,1.0263,43.078,19.368,1117.388,0.0,0.0
2025-05-31 09:00:00,77.135,0.9078,43.398,20.977,1118.388,0.0,0.0
2025-05-31 10:00:00,77.603,1.0285,42.769,21.062,1119.389,0.0,0.0
2025-05-31 11:00:00,75.282,0.9389,42.614,21.249,1120.389,0.0,0.0
2025-05-31 12:00:00,79.451,0.9851,42.374,19.209,1121.389,0.0,0.0
2025-05-31 13:00:00,76.407,0.9562,42.309,20.591,1122.39,0.0,0.0
2025-05-31 14:00:00,76.836,0.8647,42.323,20.159,1123.39,0.0,0.0
2025-05-31 15:00:00,79.947,0.8727,43.251,19.694,1124.39,0.0,0.0
2025-05-31 16:00:00,78.453,1.0277,42.105,19.701,1125.391,0.0,0.0
2025-05-31 17:00:00,80.228,0.9797,41.86,21.113,1126.391,0.0,0.0
2025-05-31 18:00:00,78.599,0.983,42.432,20.357,1127.391,0.0,0.0
2025-05-31 19:00:00,77.261,1.0249,42.217,19.832,1128.392,0.0,0.0
2025-05-31 20:00:00,78.334,0.9923,41.825,21.124,1129.392,0.0,0.0
2025-05-31 21:00:00,78.089,1.0588,42.218,21.064,1130.392,0.0,0.0
2025-05-31 22:00:00,78.808,1.0033,42.981,19.767,1131.393,0.0,0.0
2025-05-31 23:00:00,77.7,1.0083,42.346,19.374,1132.393,0.0,0.0
2025-06-01 00:00:00,78.349,1.0345,42.167,19.376,1133.394,0.0,0.0
2025-06-01 01:00:00,76.78,1.1214,41.62,20.853,1134.394,0.0,0.0
2025-06-01 02:00:00,78.99,0.9857,41.362,19.766,1135.394,0.0,0.0
2025-06-01 03:00:00,77.765,1.073,43.676,20.428,1136.395,0.0,0.0
2025-06-01 04:00:00,77.143,0.9994,42.349,21.145,1137.395,0.0,0.0
2025-06-01 05:00:00,77.881,0.936,42.881,20.739,1138.395,0.0,0.0
2025-06-01 06:00:00,77.51,1.0103,42.337,18.947,1139.396,0.0,0.0
2025-06-01 07:00:00,80.139,0.9396,43.013,19.665,1140.396,0.0,0.0
2025-06-01 08:00:00,77.237,1.0267,42.7,21.328,1141.396,0.0,0.0
2025-06-01 09:00:00,77.812,0.9851,42.483,18.828,1142.397,0.0,0.0
2025-06-01 10:00:00,75.088,1.1121,43.306,20.594,1143.397,0.0,0.0
2025-06-01 11:00:00,77.507,0.9624,42.159,19.152,1144.397,0.0,0.0
2025-06-01 12:00:00,76.348,1.0367,42.808,21.232,1145.398,0.0,0.0
2025-06-01 13:00:00,76.59,1.0749,42.893,19.098,1146.398,0.0,0.0
2025-06-01 14:00:00,78.343,1.1272,42.129,20.843,1147.398,0.0,0.0
2025-06-01 15:00:00,75.744,1.0145,42.911,18.956,1148.399,0.0,0.0
2025-06-01 16:00:00,78.842,0.9666,42.191,20.152,1149.399,0.0,0.0
2025-06-01 17:00:00,78.749,1.0393,43.528,19.932,1150.399,0.0,0.0
